"pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","dropoff_datetime","pickup_datetime","passenger_count","trip_distance"
"-74.005539999999996","40.740549999999999","-73.959145000000007","40.814794999999997","2014-01-06T00:00:00.000","2014-01-05T23:44:00.000","1","6.46"
"-74.009657000000004","40.732452000000002","-74.013662999999994","40.702322000000002","2014-01-06T00:00:00.000","2014-01-05T23:53:00.000","3","2.3900000000000001"
"-73.981426999999996","40.730027","-73.982636999999997","40.741982","2014-01-06T00:00:00.000","2014-01-05T23:57:00.000","1","0.63"
"-73.947872000000004","40.770772000000001","-74.005172000000002","40.736651999999999","2014-01-06T00:00:00.000","2014-01-05T23:42:00.000","1","6.5099999999999998"
"-73.987750000000005","40.732387000000003","-73.991541999999995","40.724587","2014-01-06T00:00:00.000","2014-01-05T23:56:00.000","1","0.75"
"-73.971644999999995","40.754714999999997","-73.988839999999996","40.734797","2014-01-06T00:00:00.000","2014-01-05T23:53:00.000","5","1.9399999999999999"
"-73.987971999999999","40.764749999999999","-73.944972000000007","40.836592000000003","2014-01-06T00:00:00.000","2014-01-05T23:48:00.000","1","6.4699999999999998"
"-73.961877000000001","40.713605000000001","-73.999238000000005","40.675396999999997","2014-01-06T00:00:00.000","2014-01-05T23:47:00.000","1","5.7699999999999996"
"-73.983564999999999","40.762506999999999","-73.943292999999997","40.718262000000003","2014-01-06T00:00:00.000","2014-01-05T23:42:00.000","1","5.4699999999999998"
"-73.862970000000004","40.768791999999998","-74.005292999999995","40.737186999999999","2014-01-06T00:00:00.000","2014-01-05T23:39:00.000","2","12.220000000000001"
"-73.982524999999995","40.673630000000003","-73.999955","40.641539999999999","2014-01-06T00:00:00.000","2014-01-05T23:47:00.000","1","3.3399999999999999"
"-73.776714999999996","40.645341999999999","-73.794764999999998","40.667614999999998","2014-01-06T00:00:00.000","2014-01-05T23:50:00.000","1","4.2800000000000002"
"-73.972142000000005","40.754114999999999","-73.878770000000003","40.742663","2014-01-06T00:00:00.000","2014-01-05T23:39:00.000","5","5.6600000000000001"
"-73.953609999999998","40.770871999999997","-73.935119999999998","40.796284999999997","2014-01-06T00:00:00.000","2014-01-05T23:55:00.000","1","2.02"
"-73.957679999999996","40.779682000000001","-73.970181999999994","40.762354999999999","2014-01-06T00:00:00.000","2014-01-05T23:54:00.000","2","1.3600000000000001"
"-73.954234999999997","40.763979999999997","-73.985725000000002","40.770536999999997","2014-01-06T00:00:00.000","2014-01-05T23:50:00.000","2","2.1000000000000001"
"-73.954679999999996","40.820447000000001","-73.928877","40.864714999999997","2014-01-06T00:00:00.000","2014-01-05T23:50:00.000","2","4.46"
"-73.987076999999999","40.720571999999997","-73.973392000000004","40.760086999999999","2014-01-06T00:00:00.000","2014-01-05T23:45:00.000","1","3.5099999999999998"
"-73.988754999999998","40.763894999999998","-73.972153000000006","40.756954999999998","2014-01-06T00:00:00.000","2014-01-05T23:51:00.000","1","1.1699999999999999"
"-73.972092000000004","40.749957000000002","-73.973945000000001","40.743957000000002","2014-01-06T00:00:00.000","2014-01-05T23:57:00.000","1","0.59999999999999998"
"-73.937714999999997","40.758277","0","0","2014-01-06T00:00:00.000","2014-01-05T23:58:00.000","2","0.81999999999999995"
"-73.957904999999997","40.776245000000003","-73.990722000000005","40.751167000000002","2014-01-06T00:00:00.000","2014-01-05T23:50:00.000","6","3.0699999999999998"
"0","0","0","0","2014-01-06T00:00:00.000","2014-01-06T00:00:00.000","2","0"
"-73.993859999999998","40.741366999999997","-73.988297000000003","40.762506999999999","2014-01-06T00:00:00.000","2014-01-05T23:53:00.000","5","1.9299999999999999"
"-73.789321999999999","40.643524999999997","-74.006996999999998","40.646782000000002","2014-01-06T00:00:00.000","2014-01-05T23:29:00.000","1","23.91"
"-73.980649","40.745007000000001","-73.955461999999997","40.768369","2014-01-06T00:00:01.000","2014-01-05T23:49:10.000","1","2.6000000000000001"
"-73.991968","40.749524000000001","-73.952172000000004","40.774664999999999","2014-01-06T00:00:01.000","2014-01-05T23:48:03.000","1","3.7000000000000002"
"-73.999048999999999","40.759791","-74.026622000000003","40.751716999999999","2014-01-06T00:00:02.000","2014-01-05T23:47:46.000","2","3.2000000000000002"
"-73.982647","40.728813000000002","-73.976890999999995","40.764772000000001","2014-01-06T00:00:03.000","2014-01-05T23:47:21.000","2","3.2000000000000002"
"-74.006405000000001","40.733139999999999","-74.004272","40.752699999999997","2014-01-06T00:00:03.000","2014-01-05T23:55:11.000","2","1.7"
"-73.978053000000003","40.725392999999997","-73.919313000000002","40.771470999999998","2014-01-06T00:00:04.000","2014-01-05T23:35:13.000","2","6.9000000000000004"
"-73.996300000000005","40.722085","-73.949620999999993","40.684807999999997","2014-01-06T00:00:05.000","2014-01-05T23:42:56.000","4","5"
"-74.002212999999998","40.709114999999997","-73.984247999999994","40.729233999999998","2014-01-06T00:00:05.000","2014-01-05T23:52:12.000","1","1.8999999999999999"
"-73.990767000000005","40.724558000000002","-73.968401","40.678696000000002","2014-01-06T00:00:06.000","2014-01-05T23:45:02.000","1","3.7999999999999998"
"-74.005915999999999","40.735959999999999","-73.994574999999998","40.744560999999997","2014-01-06T00:00:06.000","2014-01-05T23:56:11.000","3","1"
"-73.985966000000005","40.762236999999999","-73.977839000000003","40.753221000000003","2014-01-06T00:00:09.000","2014-01-05T23:54:26.000","2","0.90000000000000002"
"-73.979887000000005","40.765397","-73.955822999999995","40.77281","2014-01-06T00:00:09.000","2014-01-05T23:55:30.000","1","1.8999999999999999"
"-73.978774000000001","40.777445999999998","-73.965311999999997","40.800964999999998","2014-01-06T00:00:10.000","2014-01-05T23:53:57.000","1","1.8999999999999999"
"-73.979595000000003","40.735398000000004","-73.957702999999995","40.765295000000002","2014-01-06T00:00:10.000","2014-01-05T23:53:17.000","1","2.3999999999999999"
"-73.988287999999997","40.718314999999997","-73.997180999999998","40.756328000000003","2014-01-06T00:00:10.000","2014-01-05T23:47:06.000","1","3.7999999999999998"
"-73.979586999999995","40.759472000000002","-73.981364999999997","40.738990999999999","2014-01-06T00:00:10.000","2014-01-05T23:52:52.000","1","1.8"
"-73.990519000000006","40.761555000000001","-73.980675000000005","40.764163000000003","2014-01-06T00:00:11.000","2014-01-05T23:53:55.000","2","0.80000000000000004"
"-73.939937999999998","40.750805","-73.911004000000005","40.775655","2014-01-06T00:00:12.000","2014-01-05T23:47:19.000","1","2.7999999999999998"
"-73.978972999999996","40.758982000000003","-73.975832999999994","40.756121999999998","2014-01-06T00:00:12.000","2014-01-05T23:56:30.000","1","0.40000000000000002"
"-73.989024000000001","40.741247999999999","-73.946618000000001","40.783186000000001","2014-01-06T00:00:13.000","2014-01-05T23:48:29.000","1","4.2999999999999998"
"-73.959023999999999","40.768070999999999","-73.975145999999995","40.746001999999997","2014-01-06T00:00:15.000","2014-01-05T23:55:25.000","1","1.8"
"-73.990323000000004","40.756332999999998","-73.931180999999995","40.859592999999997","2014-01-06T00:00:16.000","2014-01-05T23:40:17.000","1","8.6999999999999993"
"-73.983455000000006","40.762884999999997","-74.004554999999996","40.722776000000003","2014-01-06T00:00:16.000","2014-01-05T23:50:34.000","2","3.1000000000000001"
"-74.005972","40.740296999999998","-74.005212","40.727317999999997","2014-01-06T00:00:17.000","2014-01-05T23:54:29.000","1","1.3999999999999999"
"-73.992428000000004","40.714948999999997","-73.977326000000005","40.715279000000002","2014-01-06T00:00:17.000","2014-01-05T23:55:58.000","1","0.90000000000000002"
"-73.982581999999994","40.773710999999999","-73.988338999999996","40.764882999999998","2014-01-06T00:00:17.000","2014-01-05T23:55:34.000","1","1"
"-73.776720999999995","40.645347999999998","-73.989743000000004","40.690595999999999","2014-01-06T00:00:18.000","2014-01-05T23:29:31.000","1","18.699999999999999"
"-73.868148000000005","40.771090999999998","-73.868148000000005","40.771090999999998","2014-01-06T00:00:18.000","2014-01-05T23:50:30.000","1","3.7000000000000002"
"-74.004515999999995","40.742108000000002","-73.977090000000004","40.764243","2014-01-06T00:00:18.000","2014-01-05T23:52:58.000","1","2.7000000000000002"
"-73.959304000000003","40.767515000000003","-73.980754000000005","40.712820999999998","2014-01-06T00:00:19.000","2014-01-05T23:50:00.000","1","4.5"
"-74.009289999999993","40.704608","-73.988196000000002","40.723584000000002","2014-01-06T00:00:22.000","2014-01-05T23:45:57.000","1","2.1000000000000001"
"-73.990649000000005","40.760930999999999","-73.984176000000005","40.764749999999999","2014-01-06T00:00:23.000","2014-01-05T23:57:30.000","1","0.69999999999999996"
"-74.008306000000005","40.742103","-73.957526000000001","40.805264000000001","2014-01-06T00:00:24.000","2014-01-05T23:28:35.000","2","8.3000000000000007"
"-73.983683999999997","40.758989","-73.978305000000006","40.753394","2014-01-06T00:00:24.000","2014-01-05T23:56:26.000","1","0.59999999999999998"
"-73.987734000000003","40.721206000000002","-73.967202","40.802717999999999","2014-01-06T00:00:24.000","2014-01-05T23:37:15.000","1","8.0999999999999996"
"-73.980705999999998","40.671522000000003","-73.979151000000002","40.665782","2014-01-06T00:00:24.000","2014-01-05T23:57:30.000","2","0.5"
"-74.005579999999995","40.738169999999997","-74.004255999999998","40.717596","2014-01-06T00:00:25.000","2014-01-05T23:53:54.000","1","1.8"
"-73.977806999999999","40.686886999999999","-73.977452","40.671824000000001","2014-01-06T00:00:25.000","2014-01-05T23:52:22.000","1","1.3"
"-73.943029999999993","40.789942000000003","-73.997478000000001","40.751874000000001","2014-01-06T00:00:25.000","2014-01-05T23:44:41.000","1","4.7999999999999998"
"-73.981990999999994","40.769095","-73.944541999999998","40.827818999999998","2014-01-06T00:00:26.000","2014-01-05T23:41:46.000","1","4.5999999999999996"
"-73.976320999999999","40.751779999999997","-73.968867000000003","40.755225000000003","2014-01-06T00:00:27.000","2014-01-05T23:57:37.000","1","0.59999999999999998"
"-73.990098000000003","40.756844999999998","-74.004711999999998","40.73198","2014-01-06T00:00:30.000","2014-01-05T23:49:55.000","1","2.2999999999999998"
"-73.982979999999998","40.761605000000003","-73.902534000000003","40.773721999999999","2014-01-06T00:00:30.000","2014-01-05T23:45:04.000","1","5.7000000000000002"
"-73.946449000000001","40.71143","-73.996727000000007","40.721272999999997","2014-01-06T00:00:30.000","2014-01-05T23:50:31.000","4","2.7999999999999998"
"-73.951974000000007","40.777932999999997","-73.966177000000002","40.804606","2014-01-06T00:00:31.000","2014-01-05T23:51:11.000","1","2.7000000000000002"
"-74.007852999999997","40.740658000000003","-73.987915000000001","40.671546999999997","2014-01-06T00:00:31.000","2014-01-05T23:30:52.000","2","6.9000000000000004"
"-73.993508000000006","40.682212","-73.992818999999997","40.736930000000001","2014-01-06T00:00:31.000","2014-01-05T23:29:11.000","2","8.4000000000000004"
"-73.985766999999996","40.762774999999998","-73.958012999999994","40.711773999999998","2014-01-06T00:00:32.000","2014-01-05T23:38:21.000","3","6.0999999999999996"
"-73.992328000000001","40.750138","-73.950145000000006","40.780647999999999","2014-01-06T00:00:32.000","2014-01-05T23:47:20.000","2","3.8999999999999999"
"-73.980489000000006","40.688347","-73.959875999999994","40.692512999999998","2014-01-06T00:00:34.000","2014-01-05T23:55:33.000","1","1.5"
"-74.004166999999995","40.713019000000003","-74.006632999999994","40.708095999999998","2014-01-06T00:00:35.000","2014-01-05T23:56:45.000","1","0.59999999999999998"
"-73.988516000000004","40.720046000000004","-74.008497000000006","40.725920000000002","2014-01-06T00:00:37.000","2014-01-05T23:50:28.000","1","1.8"
"0","0","0","0","2014-01-06T00:00:37.000","2014-01-05T23:50:35.000","3","5.2000000000000002"
"-73.972134999999994","40.762379000000003","-73.990144000000001","40.751199999999997","2014-01-06T00:00:38.000","2014-01-05T23:55:31.000","1","1.8"
"-73.988906","40.756222999999999","-73.971231000000003","40.756943999999997","2014-01-06T00:00:38.000","2014-01-05T23:51:23.000","2","1.3"
"-74.004346999999996","40.747672000000001","-74.009029999999996","40.704340000000002","2014-01-06T00:00:39.000","2014-01-05T23:46:25.000","1","3.7999999999999998"
"-73.982534000000001","40.768293999999997","-73.988307000000006","40.769063000000003","2014-01-06T00:00:42.000","2014-01-05T23:58:23.000","1","0.5"
"-73.951391000000001","40.770017000000003","-73.941383000000002","40.801040999999998","2014-01-06T00:00:42.000","2014-01-05T23:52:49.000","1","2.6000000000000001"
"-73.960314999999994","40.773775000000001","-73.941807999999995","40.790393999999999","2014-01-06T00:00:43.000","2014-01-05T23:53:41.000","1","2.1000000000000001"
"-73.992316000000002","40.730589999999999","-74.014476999999999","40.708466999999999","2014-01-06T00:00:43.000","2014-01-05T23:53:34.000","2","2.1000000000000001"
"-73.984245000000001","40.758882999999997","-73.982136999999994","40.746192000000001","2014-01-06T00:00:44.000","2014-01-05T23:55:04.000","1","0.80000000000000004"
"-73.978318000000002","40.762776000000002","-73.946252999999999","40.804751000000003","2014-01-06T00:00:44.000","2014-01-05T23:47:14.000","1","4.2000000000000002"
"-73.986974000000004","40.741492999999998","-73.981245000000001","40.740597000000001","2014-01-06T00:00:44.000","2014-01-05T23:56:54.000","1","0.29999999999999999"
"-73.789738999999997","40.646504999999998","-73.984712999999999","40.701850999999998","2014-01-06T00:00:45.000","2014-01-05T23:35:14.000","1","18.300000000000001"
"-74.002399999999994","40.755119999999998","-73.996639999999999","40.744746999999997","2014-01-06T00:00:46.000","2014-01-05T23:54:14.000","1","1.1000000000000001"
"-74.008824000000004","40.719379000000004","-73.981978999999995","40.762647000000001","2014-01-06T00:00:48.000","2014-01-05T23:46:57.000","1","3.6000000000000001"
"-73.989473000000004","40.726075999999999","-73.989553000000001","40.723098999999998","2014-01-06T00:00:48.000","2014-01-05T23:59:13.000","1","0.20000000000000001"
"-73.874559000000005","40.774107000000001","-73.886171000000004","40.765883000000002","2014-01-06T00:00:48.000","2014-01-05T23:53:45.000","2","1.6000000000000001"
"-73.994079999999997","40.751261999999997","-73.848725000000002","40.666570999999998","2014-01-06T00:00:48.000","2014-01-05T23:12:41.000","1","13.4"
"-73.844223999999997","40.721310000000003","-73.812515000000005","40.712974000000003","2014-01-06T00:00:50.000","2014-01-05T23:52:52.000","1","2"
"-73.985793000000001","40.762847000000001","-73.951414999999997","40.770881000000003","2014-01-06T00:00:51.000","2014-01-05T23:52:57.000","1","2.7000000000000002"
"-73.998862000000003","40.728169999999999","-73.945777000000007","40.825266999999997","2014-01-06T00:00:51.000","2014-01-05T23:34:54.000","1","10.4"
"0","0","0","0","2014-01-06T00:00:51.000","2014-01-05T23:40:48.000","1","9.8000000000000007"
"-73.985091999999995","40.718927000000001","-73.957598000000004","40.722219000000003","2014-01-06T00:00:52.000","2014-01-05T23:49:30.000","1","3.1000000000000001"
"-73.975834000000006","40.760339999999999","-73.990716000000006","40.750903999999998","2014-01-06T00:00:53.000","2014-01-05T23:57:37.000","1","1.2"
"0","0","0","0","2014-01-06T00:00:54.000","2014-01-05T23:51:08.000","1","3"
"-73.996900999999994","40.729661999999998","-73.991838000000001","40.734878000000002","2014-01-06T00:00:56.000","2014-01-05T23:59:13.000","1","0.40000000000000002"
"-73.987485000000007","40.729269000000002","-73.987735000000001","40.739139999999999","2014-01-06T00:00:57.000","2014-01-05T23:56:41.000","2","0.80000000000000004"
"-73.994372999999996","40.750597999999997","-73.977423999999999","40.761873000000001","2014-01-06T00:00:57.000","2014-01-05T23:51:49.000","2","1.5"
"-73.976237999999995","40.76061","-73.952449999999999","40.786382000000003","2014-01-06T00:00:59.000","2014-01-05T23:49:46.000","1","2.7000000000000002"
"-73.994069999999994","40.724564999999998","-73.988529999999997","40.720117000000002","2014-01-06T00:01:00.000","2014-01-05T23:58:00.000","1","0.58999999999999997"
"-73.920157000000003","40.758921999999998","-73.884437000000005","40.750362000000003","2014-01-06T00:01:00.000","2014-01-05T23:50:00.000","1","2.54"
"-73.987387999999996","40.728490000000001","-73.978672000000003","40.744877000000002","2014-01-06T00:01:00.000","2014-01-05T23:55:00.000","2","1.6200000000000001"
"-73.911668000000006","40.744472000000002","-73.926204999999996","40.744096999999996","2014-01-06T00:01:00.000","2014-01-05T23:56:00.000","1","1.0800000000000001"
"-73.973510000000005","40.7483","-73.988290000000006","40.748429999999999","2014-01-06T00:01:00.000","2014-01-05T23:51:00.000","1","3.0600000000000001"
"-73.970761999999993","40.765402000000002","-73.960947000000004","40.766531999999998","2014-01-06T00:01:00.000","2014-01-05T23:58:00.000","1","0.72999999999999998"
"-73.875005000000002","40.773981999999997","-73.954454999999996","40.713966999999997","2014-01-06T00:01:00.000","2014-01-05T23:51:00.000","1","7.0999999999999996"
"-73.971576999999996","40.762841999999999","-73.959575000000001","40.813760000000002","2014-01-06T00:01:00.000","2014-01-05T23:46:00.000","5","4.6100000000000003"
"-73.984286999999995","40.764721999999999","-73.982241999999999","40.781351999999998","2014-01-06T00:01:00.000","2014-01-05T23:55:00.000","2","1.3100000000000001"
"-73.980507000000003","40.742516999999999","-73.891822000000005","40.744301999999998","2014-01-06T00:01:00.000","2014-01-05T23:34:00.000","6","7.25"
"-73.989118000000005","40.725316999999997","-74.007835","40.705637000000003","2014-01-06T00:01:00.000","2014-01-05T23:53:00.000","5","1.96"
"-73.997005000000001","40.720032000000003","-73.992337000000006","40.731377000000002","2014-01-06T00:01:00.000","2014-01-05T23:54:00.000","1","1.0800000000000001"
"-73.976612000000003","40.733606999999999","-73.995165","40.717219999999998","2014-01-06T00:01:00.000","2014-01-05T23:53:00.000","1","2.75"
"-74.003235000000004","40.727457000000001","-73.961669999999998","40.713751999999999","2014-01-06T00:01:00.000","2014-01-05T23:50:00.000","1","3.2999999999999998"
"-73.959298000000004","40.771427000000003","-73.918346999999997","40.812175000000003","2014-01-06T00:01:00.000","2014-01-05T23:50:00.000","1","4.0999999999999996"
"-73.910837999999998","40.776285000000001","-73.914308000000005","40.779969999999999","2014-01-06T00:01:00.000","2014-01-05T23:59:00.000","1","0.39000000000000001"
"-73.989502000000002","40.762946999999997","-73.919191999999995","40.778844999999997","2014-01-06T00:01:00.000","2014-01-05T23:37:00.000","1","6.5700000000000003"
"-73.968260000000001","40.755557000000003","-73.959834999999998","40.770682000000001","2014-01-06T00:01:00.000","2014-01-05T23:58:00.000","1","1.27"
"-73.870827000000006","40.773721999999999","-73.972542000000004","40.743434999999998","2014-01-06T00:01:00.000","2014-01-05T23:45:00.000","2","8.3800000000000008"
"-74.001784999999998","40.740834999999997","-73.985947999999993","40.762712000000001","2014-01-06T00:01:00.000","2014-01-05T23:55:00.000","1","1.78"
"-74.003744999999995","40.750912","-73.979110000000006","40.747297000000003","2014-01-06T00:01:00.000","2014-01-05T23:51:00.000","1","1.97"
"-73.992001999999999","40.726255000000002","-73.983165","40.737941999999997","2014-01-06T00:01:00.000","2014-01-05T23:57:00.000","2","1.0700000000000001"
"-73.994607000000002","40.750345000000003","-73.952492000000007","40.771394999999998","2014-01-06T00:01:00.000","2014-01-05T23:44:00.000","5","3.6200000000000001"
"-73.987421999999995","40.770601999999997","-73.985622000000006","40.757465000000003","2014-01-06T00:01:00.000","2014-01-05T23:55:00.000","5","1.5900000000000001"
"-74.001917000000006","40.735104999999997","-73.984245000000001","40.729109999999999","2014-01-06T00:01:00.000","2014-01-05T23:55:00.000","5","1.1499999999999999"
"-73.878259999999997","40.771239999999999","-73.994370000000004","40.741937","2014-01-06T00:01:00.000","2014-01-05T23:45:00.000","2","8.9100000000000001"
"-73.980282000000003","40.760466999999998","-73.946560000000005","40.766182000000001","2014-01-06T00:01:00.000","2014-01-05T23:50:00.000","1","4.2300000000000004"
"-73.989922000000007","40.729456999999996","-73.989922000000007","40.729456999999996","2014-01-06T00:01:00.000","2014-01-05T23:59:00.000","1","0.83999999999999997"
"-73.985129999999998","40.747987000000002","-73.985754999999997","40.762794999999997","2014-01-06T00:01:00.000","2014-01-05T23:53:00.000","1","1.6499999999999999"
"-73.991943000000006","40.749251999999998","-73.977478000000005","40.732722000000003","2014-01-06T00:01:00.000","2014-01-05T23:54:00.000","1","2.0299999999999998"
"-74.003067000000001","40.733336999999999","-73.970027000000002","40.761305","2014-01-06T00:01:00.000","2014-01-05T23:51:00.000","1","3.29"
"-73.983917000000005","40.780287000000001","-73.971329999999995","40.783631999999997","2014-01-06T00:01:00.000","2014-01-05T23:54:00.000","6","1.0800000000000001"
"-73.988707000000005","40.745682000000002","-73.981970000000004","40.740892000000002","2014-01-06T00:01:00.000","2014-01-05T23:58:00.000","2","0.56000000000000005"
"-73.955939999999998","40.776119999999999","-73.991574999999997","40.749447000000004","2014-01-06T00:01:00.000","2014-01-05T23:46:00.000","1","3.3700000000000001"
"-73.987970000000004","40.732737","-73.991545000000002","40.761386999999999","2014-01-06T00:01:00.000","2014-01-05T23:51:00.000","1","2.98"
"-73.978882999999996","40.724007","-73.962986999999998","40.676051999999999","2014-01-06T00:01:00.000","2014-01-05T23:41:00.000","1","4.9900000000000002"
"-74.007232000000002","40.705027000000001","-73.940853000000004","40.843977000000002","2014-01-06T00:01:00.000","2014-01-05T23:42:00.000","1","12.98"
"-73.980796999999995","40.741956999999999","-73.991217000000006","40.748727000000002","2014-01-06T00:01:00.000","2014-01-05T23:50:00.000","2","1.47"
"-73.960526999999999","40.715319999999998","-73.985770000000002","40.759720000000002","2014-01-06T00:01:00.000","2014-01-05T23:33:00.000","1","17.530000000000001"
"-73.997536999999994","40.720827","-73.994052999999994","40.738796999999998","2014-01-06T00:01:00.000","2014-01-05T23:52:00.000","4","1.52"
"-73.977698000000004","40.78407","-73.975673","40.794607999999997","2014-01-06T00:01:00.000","2014-01-05T23:58:00.000","1","0.85999999999999999"
"-73.991088000000005","40.749642000000001","-73.997088000000005","40.722394999999999","2014-01-06T00:01:00.000","2014-01-05T23:49:00.000","1","2.6499999999999999"
"-74.001509999999996","40.739289999999997","-73.96181","40.654699999999998","2014-01-06T00:01:00.000","2014-01-05T23:42:00.000","2","6.6200000000000001"
"-73.938862","40.712372000000002","-73.933927999999995","40.696167000000003","2014-01-06T00:01:00.000","2014-01-05T23:53:00.000","1","1.4099999999999999"
"-73.983001999999999","40.730646999999998","-74.000735000000006","40.729647","2014-01-06T00:01:00.000","2014-01-05T23:54:00.000","1","1.3700000000000001"
"-73.994867999999997","40.744577","-73.965181999999999","40.691924999999998","2014-01-06T00:01:00.000","2014-01-05T23:44:00.000","1","5.4199999999999999"
"-73.989112000000006","40.741571999999998","-74.008442000000002","40.735137000000002","2014-01-06T00:01:00.000","2014-01-05T23:51:00.000","1","1.5"
"-74.006514999999993","40.743806999999997","-74.000607000000002","40.730714999999996","2014-01-06T00:01:00.000","2014-01-05T23:53:00.000","2","1.6499999999999999"
"-73.937449999999998","40.848616999999997","-73.916420000000002","40.825192000000001","2014-01-06T00:01:00.000","2014-01-05T23:48:00.000","1","2.5800000000000001"
"-73.988662000000005","40.722602000000002","-73.979967000000002","40.729317000000002","2014-01-06T00:01:00.000","2014-01-05T23:55:00.000","1","0.98999999999999999"
"-73.969534999999993","40.800127000000003","-73.985645000000005","40.759636999999998","2014-01-06T00:01:00.000","2014-01-05T23:47:00.000","1","3.6299999999999999"
"-73.930702999999994","40.694406999999998","-73.976190000000003","40.666829999999997","2014-01-06T00:01:00.000","2014-01-05T23:46:00.000","2","3.9300000000000002"
"-73.948774999999998","40.71123","-73.958763000000005","40.772447","2014-01-06T00:01:00.000","2014-01-05T23:42:00.000","1","6.5599999999999996"
"-73.946299999999994","40.781342000000002","-73.924137000000002","40.839930000000003","2014-01-06T00:01:00.000","2014-01-05T23:49:00.000","1","4.96"
"-73.953852999999995","40.790604999999999","-73.956102999999999","40.779764999999998","2014-01-06T00:01:00.000","2014-01-05T23:58:00.000","1","1"
"-73.996227000000005","40.732402","-73.991472000000002","40.730226999999999","2014-01-06T00:01:00.000","2014-01-05T23:59:00.000","1","0.40999999999999998"
"-73.985127000000006","40.727747000000001","-73.990602999999993","40.748522000000001","2014-01-06T00:01:00.000","2014-01-05T23:53:00.000","5","2.1499999999999999"
"-73.978920000000002","40.771720000000002","-73.954520000000002","40.778039999999997","2014-01-06T00:01:00.000","2014-01-05T23:55:00.000","5","1.8999999999999999"
"-73.981357000000003","40.778837000000003","-73.939369999999997","40.848692","2014-01-06T00:01:00.000","2014-01-05T23:50:00.000","2","5.79"
"-74.000309999999999","40.733981999999997","-73.940892000000005","40.844577000000001","2014-01-06T00:01:00.000","2014-01-05T23:40:00.000","2","9.9399999999999995"
"-74.008598000000006","40.713920000000002","-74.008764999999997","40.716017000000001","2014-01-06T00:01:00.000","2014-01-06T00:00:00.000","1","0.20000000000000001"
"-73.986125000000001","40.722540000000002","-73.957566999999997","40.711494999999999","2014-01-06T00:01:00.000","2014-01-05T23:52:00.000","2","2.23"
"-73.996167","40.732322000000003","-73.987195","40.750450000000001","2014-01-06T00:01:00.000","2014-01-05T23:57:00.000","1","0.91000000000000003"
"-73.974126999999996","40.759616999999999","-73.969364999999996","40.762706999999999","2014-01-06T00:01:00.000","2014-01-05T23:58:00.000","1","0.5"
"-73.969327000000007","40.75365","-73.986912000000004","40.729731999999998","2014-01-06T00:01:00.000","2014-01-05T23:56:00.000","1","1.9299999999999999"
"-73.949245000000005","40.680461999999999","-73.955524999999994","40.714105000000004","2014-01-06T00:01:00.000","2014-01-05T23:51:00.000","4","3.1499999999999999"
"-73.970299999999995","40.788589999999999","-73.955804999999998","40.812772000000002","2014-01-06T00:01:00.000","2014-01-05T23:54:00.000","6","2.1499999999999999"
"-73.951958000000005","40.777647000000002","-73.975157999999993","40.741486999999999","2014-01-06T00:01:00.000","2014-01-05T23:53:00.000","5","2.96"
"-73.989256999999995","40.762897000000002","-73.993049999999997","40.762782000000001","2014-01-06T00:01:00.000","2014-01-05T23:59:00.000","1","0.31"
"-73.968339999999998","40.802016999999999","-73.976763000000005","40.792665","2014-01-06T00:01:00.000","2014-01-05T23:52:00.000","1","0.88"
"-74.005471999999997","40.738526999999998","-74.008921999999998","40.707859999999997","2014-01-06T00:01:00.000","2014-01-05T23:54:00.000","1","2.4100000000000001"
"-73.979217000000006","40.7819","-73.971540000000005","40.762991999999997","2014-01-06T00:01:00.000","2014-01-05T23:54:00.000","1","2.0499999999999998"
"-73.986684999999994","40.747681999999998","-73.929597000000001","40.758631999999999","2014-01-06T00:01:00.000","2014-01-05T23:46:00.000","6","4.6299999999999999"
"-73.990977000000001","40.727986999999999","-73.973039999999997","40.754241999999998","2014-01-06T00:01:00.000","2014-01-05T23:53:00.000","6","2.1400000000000001"
"-73.981802000000002","40.749785000000003","-73.994622000000007","40.755271999999998","2014-01-06T00:01:00.000","2014-01-05T23:57:00.000","2","0.79000000000000004"
"-73.955712000000005","40.768636999999998","-73.972470000000001","40.754095","2014-01-06T00:01:00.000","2014-01-05T23:55:00.000","6","1.5900000000000001"
"-73.776750000000007","40.645457","-73.946736999999999","40.836784999999999","2014-01-06T00:01:00.000","2014-01-05T23:25:00.000","1","21.84"
"-73.985325000000003","40.727525","-73.978954999999999","40.683861999999998","2014-01-06T00:01:00.000","2014-01-05T23:48:00.000","1","3.8399999999999999"
"-73.993264999999994","40.727927000000001","-73.918854999999994","40.687570000000001","2014-01-06T00:01:00.000","2014-01-05T23:42:00.000","1","5.3399999999999999"
"-73.977622999999994","40.752111999999997","-73.962549999999993","40.758741999999998","2014-01-06T00:01:00.000","2014-01-05T23:56:00.000","1","1.25"
"-74.007377000000005","40.726787000000002","-74.008206999999999","40.711432000000002","2014-01-06T00:01:00.000","2014-01-05T23:57:00.000","1","1.49"
"-73.984110000000001","40.729300000000002","-73.949932000000004","40.775795000000002","2014-01-06T00:01:00.000","2014-01-05T23:51:00.000","1","3.7599999999999998"
"-73.995817000000002","40.759059999999998","-73.984582000000003","40.759459999999997","2014-01-06T00:01:00.000","2014-01-05T23:58:00.000","3","0.90000000000000002"
